replicate,availability_target_fraction,availability_relation,availability_slope,availability_intercept,model_quality,score_noise_sd,expected_score_latent_correlation,nominal_fraction,realized_available_n,realized_available_fraction,available_event_n,full_population_event_n,event_availability_ceiling,budget_available_top_fraction,budget_all_top_fraction,c00_capture,c10_capture,c01_capture,c11_capture,naive_top_fraction_effect,availability_effect_at_all_budget,capacity_effect_within_available_subset,availability_main_effect,capacity_main_effect,distortion_top_fraction_minus_fixed_budget,shapley_availability_effect,shapley_capacity_effect,interaction_effect,total_four_cell_effect,identity_error,factorial_identity_error,shapley_identity_error,naive_delta_true_positive_n,availability_delta_true_positive_n,capacity_delta_true_positive_n,availability_main_delta_true_positive_n,capacity_main_delta_true_positive_n,tp_interaction_n,tp_factorial_identity_error,tp_identity_error
46,0.5,higher_risk_more_available,1.0,0.0,good,0.5,0.8944271909999159,0.1,50231,0.50231,6668,10009,0.6662004196223399,5023,10000,0.16714956539114798,0.16924767709061844,0.27924867619142774,0.2859426516135478,0.11879308622239984,0.00669397542212008,0.11209911080027976,0.0020981116994704674,0.11209911080027976,0.11209911080027976,0.004396043560795274,0.11439704266160457,0.004595863722649612,0.11879308622239984,0.0,0.0,0.0,1189,67,1122,21,1122,46,0,0
46,0.5,higher_risk_more_available,1.0,0.0,good,0.5,0.8944271909999159,0.2,50231,0.50231,6668,10009,0.6662004196223399,10046,20000,0.2796483165151364,0.28704166250374663,0.4362074133280048,0.4584873613747627,0.17883904485962632,0.022279948046757925,0.1565590968128684,0.007393345988610245,0.1565590968128684,0.1565590968128684,0.014836647017684085,0.16400239784194223,0.01488660205814768,0.17883904485962632,0.0,0.0,0.0,1790,223,1567,74,1567,149,0,0
46,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.05,69887,0.69887,5415,10009,0.5410130882206015,3494,5000,0.08602257967828954,0.1293835548006794,0.11329803177140574,0.16904785692876412,0.08302527725047458,0.05574982515735838,0.0272754520931162,0.04336097512238986,0.0272754520931162,0.0272754520931162,0.04955540013987412,0.03346987711060046,0.012388850034968521,0.08302527725047458,0.0,0.0,0.0,831,558,273,434,273,124,0,0
46,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.1,69887,0.69887,5415,10009,0.5410130882206015,6989,10000,0.14576880807273454,0.21760415625936658,0.18783095214307124,0.2859426516135478,0.14017384354081328,0.09811169947047657,0.042062144070336704,0.07183534818663204,0.042062144070336704,0.042062144070336704,0.0849735238285543,0.05520031971225897,0.026276351283844535,0.14017384354081328,0.0,0.0,0.0,1403,982,421,719,421,263,0,0
46,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.2,69887,0.69887,5415,10009,0.5410130882206015,13977,20000,0.2351883305025477,0.3618743131181936,0.3007293435907683,0.4584873613747627,0.223299030872215,0.1577580177839944,0.0655410130882206,0.12668598261564593,0.0655410130882206,0.0655410130882206,0.14222200019982018,0.08107703067239484,0.031072035168348472,0.223299030872215,0.0,0.0,-1.3877787807814457e-17,2235,1579,656,1268,656,311,0,0
46,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.05,70040,0.7004,6970,10009,0.6963732640623439,3502,5000,0.11619542411829353,0.1293835548006794,0.1528624238185633,0.16904785692876412,0.052852432810470584,0.01618543311020082,0.036666999700269765,0.013188130682385862,0.036666999700269765,0.036666999700269765,0.014686781896293341,0.03816565091417724,0.0029973024278149574,0.052852432810470584,0.0,0.0,0.0,529,162,367,132,367,30,0,0
46,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.1,70040,0.7004,6970,10009,0.6963732640623439,7004,10000,0.19732240983115196,0.21790388650214806,0.2538715156359277,0.2859426516135478,0.08862024178239586,0.032071135977620124,0.056549105804775734,0.020581476670996107,0.056549105804775734,0.056549105804775734,0.026326306324308116,0.06229393545808774,0.011489659306624017,0.08862024178239586,0.0,0.0,0.0,887,321,566,206,566,115,0,0
46,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.2,70040,0.7004,6970,10009,0.6963732640623439,14008,20000,0.31811369767209513,0.3624737736037566,0.3964432011189929,0.4584873613747627,0.14037366370266757,0.06204416025576981,0.07832950344689776,0.04436007593166147,0.07832950344689776,0.07832950344689776,0.05320211809371564,0.08717154560895193,0.01768408432410834,0.14037366370266757,0.0,0.0,0.0,1405,621,784,444,784,177,0,0
46,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.05,70216,0.70216,8288,10009,0.8280547507243481,3511,5000,0.13128184633829554,0.12968328504346088,0.1667499250674393,0.16904785692876412,0.03776601059046858,0.00229793186132482,0.03546807872914376,-0.001598561294834655,0.03546807872914376,0.03546807872914376,0.0003496852832450825,0.0374163253072235,0.003896493156159475,0.03776601059046858,0.0,0.0,0.0,378,23,355,-16,355,39,0,0
46,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.1,70216,0.70216,8288,10009,0.8280547507243481,7022,10000,0.21710460585473074,0.21830352682585674,0.28204615845738834,0.2859426516135478,0.06883804575881708,0.003896493156159475,0.0649415526026576,0.0011989209711260052,0.0649415526026576,0.0649415526026576,0.00254770706364274,0.06629033869517434,0.00269757218503347,0.06883804575881708,0.0,0.0,0.0,689,39,650,12,650,27,0,0
46,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.2,70216,0.70216,8288,10009,0.8280547507243481,14043,20000,0.3593765610950145,0.3636726945748826,0.4505944649815166,0.4584873613747627,0.09911080027974822,0.007892896393246085,0.09121790388650214,0.004296133479868125,0.09121790388650214,0.09121790388650214,0.006094514936557105,0.09301628534319112,0.00359676291337796,0.09911080027974822,0.0,0.0,0.0,992,79,913,43,913,36,0,0
46,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,89822,0.89822,8152,10009,0.8144669797182535,4491,5000,0.1310820261764412,0.15595963632730542,0.14257168548306523,0.16904785692876412,0.037965830752322904,0.026476171445698887,0.011489659306624017,0.024877610150864204,0.011489659306624017,0.011489659306624017,0.025676890798281546,0.012288939954041359,0.0015985612948346828,0.037965830752322904,0.0,0.0,0.0,380,265,115,249,115,16,0,0
46,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,89822,0.89822,8152,10009,0.8144669797182535,8982,10000,0.223898491357778,0.2633629733240084,0.24228194624837646,0.2859426516135478,0.06204416025576981,0.04366070536517136,0.01838345489059845,0.03946448196623037,0.01838345489059845,0.01838345489059845,0.041562593665700864,0.020481566590068945,0.00419622339894099,0.06204416025576981,0.0,0.0,0.0,621,437,184,395,184,42,0,0
46,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,89822,0.89822,8152,10009,0.8144669797182535,17964,20000,0.3615745828754121,0.4246178439404536,0.389249675292237,0.4584873613747627,0.0969127784993506,0.06923768608252573,0.027675092416824865,0.06304326106504149,0.027675092416824865,0.027675092416824865,0.06614047357378361,0.030772304925566984,0.00619442501748424,0.0969127784993506,0.0,0.0,0.0,970,693,277,631,277,62,0,0
46,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.05,89934,0.89934,9000,10009,0.89919072834449,4497,5000,0.15046458187631132,0.15615945648915974,0.162353881506644,0.16904785692876412,0.018583275052452802,0.0066939754221201075,0.011889299630332695,0.005694874612848427,0.011889299630332695,0.011889299630332695,0.0061944250174842674,0.012388850034968535,0.0009991008092716802,0.018583275052452802,0.0,0.0,0.0,186,67,119,57,119,10,0,0
46,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.1,89934,0.89934,9000,10009,0.89919072834449,8993,10000,0.2566689979018883,0.2636627035667899,0.2755520031971226,0.2859426516135478,0.02927365371165952,0.01039064841642523,0.01888300529523429,0.006993705664901595,0.01888300529523429,0.01888300529523429,0.008692177040663412,0.020581476670996107,0.003396942751523635,0.02927365371165952,0.0,0.0,0.0,293,104,189,70,189,34,0,0
46,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.2,89934,0.89934,9000,10009,0.89919072834449,17987,20000,0.4117294435008492,0.4252173044260166,0.4387051653511839,0.4584873613747627,0.04675791787391348,0.01978219602357878,0.0269757218503347,0.01348786092516735,0.0269757218503347,0.0269757218503347,0.016635028474373065,0.030122889399540415,0.00629433509841143,0.04675791787391348,0.0,0.0,0.0,468,198,270,135,270,63,0,0
46,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,89966,0.89966,9528,10009,0.9519432510740333,4498,5000,0.15695873713657707,0.15615945648915974,0.16914776700969128,0.16904785692876412,0.012089119792187047,-9.991008092716247e-05,0.01218902987311421,-0.0007992806474173275,0.01218902987311421,0.01218902987311421,-0.000449595364172245,0.012538715156359292,0.000699370566490165,0.012089119792187047,0.0,0.0,0.0,121,-1,122,-8,122,7,0,0
46,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,89966,0.89966,9528,10009,0.9519432510740333,8997,10000,0.26546108502347887,0.2638625237286442,0.28644220201818366,0.2859426516135478,0.020481566590068945,-0.0004995504046358401,0.020981116994704785,-0.001598561294834655,0.020981116994704785,0.020981116994704785,-0.0010490558497352476,0.021530622439804192,0.001099010890198815,0.020481566590068945,0.0,0.0,0.0,205,-5,210,-16,210,11,0,0
46,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,89966,0.89966,9528,10009,0.9519432510740333,17993,20000,0.4246178439404536,0.4252173044260166,0.4567888899990009,0.4584873613747627,0.033869517434309104,0.0016984713757617897,0.032171046058547315,0.0005994604855629748,0.032171046058547315,0.032171046058547315,0.0011489659306623823,0.03272055150364672,0.001099010890198815,0.033869517434309104,0.0,0.0,0.0,339,17,322,6,322,11,0,0
46,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.05,50099,0.50099,3337,10009,0.33339994005395146,2505,5000,0.04036367269457488,0.07473274053351983,0.07283444899590369,0.13607753022279948,0.09571385752822459,0.06324308122689579,0.03247077630132881,0.03436906783894495,0.03247077630132881,0.0324707763013288,0.048806074532920365,0.04690778299530422,0.028874013387950835,0.09571385752822459,-6.938893903907228e-18,-6.938893903907228e-18,0.0,958,633,325,344,325,289,0,0
46,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.1,50099,0.50099,3337,10009,0.33339994005395146,5010,10000,0.07303426915775801,0.13647717054650815,0.12388850034968528,0.2331901288840044,0.16015585972624638,0.10930162853431911,0.050854231191927265,0.06344290138875014,0.050854231191927265,0.050854231191927265,0.08637226496153463,0.07378359476471175,0.045858727145568975,0.16015585972624638,0.0,0.0,0.0,1603,1094,509,635,509,459,0,0
46,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.2,50099,0.50099,3337,10009,0.33339994005395146,10020,20000,0.12418823059246678,0.23329003896493156,0.2024178239584374,0.39684284144270154,0.2726546108502348,0.19442501748426413,0.07822959336597063,0.10910180837246478,0.07822959336597063,0.07822959336597066,0.15176341292836446,0.12089119792187031,0.08532320911179936,0.2726546108502348,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2729,1946,783,1092,783,854,0,0
46,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.05,50255,0.50255,4977,10009,0.49725247277450296,2513,5000,0.06514137276451194,0.074832650614447,0.11379758217604156,0.13607753022279948,0.07093615745828753,0.02227994804675791,0.04865620941152962,0.009691277849935051,0.04865620941152962,0.04865620941152962,0.01598561294834648,0.05495054450994105,0.01258867019682286,0.07093615745828753,0.0,0.0,0.0,710,223,487,97,487,126,0,0
46,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.1,50255,0.50255,4977,10009,0.49725247277450296,5026,10000,0.11429713258067739,0.1368768108702168,0.19652312918373463,0.2331901288840044,0.118892996303327,0.036666999700269765,0.08222599660305724,0.022579678289539412,0.08222599660305724,0.08222599660305724,0.02962333899490459,0.08926965730842241,0.014087321410730352,0.118892996303327,0.0,0.0,0.0,1190,367,823,226,823,141,0,0
46,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.2,50255,0.50255,4977,10009,0.49725247277450296,10051,20000,0.19732240983115196,0.23368967928864023,0.31521630532520734,0.39684284144270154,0.1995204316115496,0.08162653611749421,0.11789389549405538,0.03636726945748828,0.11789389549405538,0.11789389549405538,0.05899690278749124,0.14052352882405833,0.04525926666000593,0.1995204316115496,0.0,0.0,0.0,1997,817,1180,364,1180,453,0,0
46,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.05,50231,0.50231,6668,10009,0.6662004196223399,2512,5000,0.07683085223299031,0.074832650614447,0.13897492256968727,0.13607753022279948,0.05924667798980916,-0.002897392346887795,0.06214407033669696,-0.001998201618543319,0.06214407033669696,0.06214407033669696,-0.002447796982715557,0.06169447497252472,-0.0008991907283444761,0.05924667798980916,0.0,0.0,0.0,593,-29,622,-20,622,-9,0,0
46,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.1,50231,0.50231,6668,10009,0.6662004196223399,5023,10000,0.1394744729743231,0.13677690078928964,0.2412828454391048,0.2331901288840044,0.09371565590968128,-0.00809271655510041,0.1018083724647817,-0.00269757218503347,0.1018083724647817,0.1018083724647817,-0.00539514437006694,0.09911080027974822,-0.00539514437006694,0.09371565590968128,0.0,0.0,0.0,938,-81,1019,-27,1019,-54,0,0
46,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.2,50231,0.50231,6668,10009,0.6662004196223399,10046,20000,0.24258167649115797,0.23358976920771307,0.3978419422519732,0.39684284144270154,0.15426116495154357,-0.0009991008092716802,0.15526026576081525,-0.0089919072834449,0.15526026576081525,0.15526026576081525,-0.00499550404635829,0.15925666899790186,0.00799280647417322,0.15426116495154357,0.0,0.0,0.0,1544,-10,1554,-90,1554,80,0,0
46,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.05,69887,0.69887,5415,10009,0.5410130882206015,3494,5000,0.06723948446398241,0.09931062044160256,0.089319612348886,0.13607753022279948,0.06883804575881707,0.04675791787391348,0.022080127884903586,0.03207113597762015,0.022080127884903586,0.022080127884903586,0.039414526925766816,0.02942351883305025,0.014686781896293327,0.06883804575881707,0.0,0.0,0.0,689,468,221,321,221,147,0,0
46,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.1,69887,0.69887,5415,10009,0.5410130882206015,6989,10000,0.11969227695074433,0.17564192226995703,0.1597562194025377,0.2331901288840044,0.11349785193326006,0.07343390948146669,0.04006394245179337,0.055949645319212704,0.04006394245179337,0.04006394245179337,0.0646917774003397,0.048806074532920365,0.017484264162253987,0.11349785193326006,0.0,0.0,0.0,1136,735,401,560,401,175,0,0
46,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,69887,0.69887,5415,10009,0.5410130882206015,13977,20000,0.2027175542012189,0.3054251173943451,0.2635627934858627,0.39684284144270154,0.19412528724148265,0.13328004795683884,0.060845239284643804,0.10270756319312618,0.060845239284643804,0.060845239284643804,0.11799380557498251,0.07613148166650013,0.03057248476371266,0.19412528724148265,0.0,0.0,0.0,1943,1334,609,1028,609,306,0,0
46,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.05,70040,0.7004,6970,10009,0.6963732640623439,3502,5000,0.0928164651813368,0.09951044060345689,0.12348886002597662,0.13607753022279948,0.04326106504146268,0.01258867019682286,0.030672394844639822,0.006693975422120094,0.030672394844639822,0.030672394844639822,0.009641322809471477,0.033619742231991205,0.005894694774702766,0.04326106504146268,0.0,0.0,0.0,433,126,307,67,307,59,0,0
46,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.1,70040,0.7004,6970,10009,0.6963732640623439,7004,10000,0.1609551403736637,0.17594165251273852,0.21550604455989608,0.2331901288840044,0.07223498851034069,0.017684084324108312,0.054550904186232374,0.014986512139074815,0.054550904186232374,0.054550904186232374,0.016335298231591563,0.05589969027874912,0.0026975721850334977,0.07223498851034069,0.0,0.0,0.0,723,177,546,150,546,27,0,0
46,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.2,70040,0.7004,6970,10009,0.6963732640623439,14008,20000,0.27595164352083124,0.3059246677989809,0.3528824058347487,0.39684284144270154,0.12089119792187031,0.04396043560795282,0.07693076231391749,0.029973024278149685,0.07693076231391749,0.07693076231391749,0.03696672994305125,0.08392446797881906,0.013987411329803134,0.12089119792187031,0.0,0.0,0.0,1210,440,770,300,770,140,0,0
46,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.05,70216,0.70216,8288,10009,0.8280547507243481,3511,5000,0.09991008092716555,0.09971026076531123,0.13737636127485264,0.13607753022279948,0.036167449295633924,-0.0012988310520531676,0.03746628034768709,-0.00019982016185432494,0.03746628034768709,0.03746628034768709,-0.0007493256069537463,0.03691677490258767,-0.0010990108901988427,0.036167449295633924,0.0,0.0,0.0,362,-13,375,-2,375,-11,0,0
46,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.1,70216,0.70216,8288,10009,0.8280547507243481,7022,10000,0.17843940453591767,0.176840843241083,0.23568788090718354,0.2331901288840044,0.05475072434808673,-0.002497752023179145,0.05724847637126587,-0.001598561294834655,0.05724847637126587,0.05724847637126587,-0.0020481566590069,0.05679888100709363,-0.00089919072834449,0.05475072434808673,0.0,0.0,0.0,548,-25,573,-16,573,-9,0,0
46,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,70216,0.70216,8288,10009,0.8280547507243481,14043,20000,0.30812268957937855,0.30632430812268957,0.3985413128184634,0.39684284144270154,0.088720151863323,-0.0016984713757618453,0.09041862323908484,-0.00179838145668898,0.09041862323908484,0.09041862323908484,-0.0017484264162254126,0.0904685782795484,9.991008092713471e-05,0.088720151863323,0.0,0.0,0.0,888,-17,905,-18,905,1,0,0
46,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,89822,0.89822,8152,10009,0.8144669797182535,4491,5000,0.10510540513537817,0.1223898491357778,0.1136976720951144,0.13607753022279948,0.03097212508742131,0.022379858127685073,0.008592266959736236,0.017284444000399635,0.008592266959736236,0.008592266959736236,0.019832151064042354,0.011139974023378955,0.005095414127285439,0.03097212508742131,0.0,0.0,0.0,310,224,86,173,86,51,0,0
46,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,89822,0.89822,8152,10009,0.8144669797182535,8982,10000,0.1827355380157858,0.21450694375062443,0.19852133080227796,0.2331901288840044,0.0504545908682186,0.03466879808172643,0.01578579278649217,0.03177140573483864,0.01578579278649217,0.01578579278649217,0.033220101908282534,0.017234488959936067,0.002897392346887795,0.0504545908682186,0.0,0.0,0.0,505,347,158,318,158,29,0,0
