replicate,availability_target_fraction,availability_relation,availability_slope,availability_intercept,model_quality,score_noise_sd,expected_score_latent_correlation,nominal_fraction,protocol,from_scenario,to_scenario,from_eligible_n,to_eligible_n,from_selected_n,to_selected_n,delta_selected_n,from_true_positive_n,to_true_positive_n,delta_true_positive_n,from_population_event_capture,to_population_event_capture,delta_population_event_capture,threshold
52,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,all_population,89783,100000,18111,20203,2092,3593,4019,426,0.36099668441675875,0.4037978498945042,0.04280116547774543,1.1770109695571709
52,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,all_population,89868,100000,4493,5000,507,1259,1388,129,0.12649452426404098,0.1394554405706822,0.01296091630664123,
52,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,all_population,89868,100000,5000,5000,0,1395,1388,-7,0.1401587461067015,0.1394554405706822,-0.0007033055360192997,
52,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,all_population,89868,100000,4809,4946,137,1347,1377,30,0.1353360795739978,0.1383502461569376,0.00301416658293982,2.336853079898123
52,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,all_population,89868,100000,8987,10000,1013,2162,2346,184,0.2172209384105295,0.2357078267858937,0.01848688837536419,
52,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,all_population,89868,100000,10000,10000,0,2352,2346,-6,0.23631066010248167,0.2357078267858937,-0.0006028333165879751,
52,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,available_subset,all_population,89868,100000,9625,9925,300,2284,2333,49,0.2294785491811514,0.23440168793328645,0.004923138752135042,1.8159142237661081
52,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,all_population,89868,100000,17974,20000,2026,3694,3982,288,0.3711443785793228,0.40008037777554506,0.02893599919622225,
52,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,all_population,89868,100000,20000,20000,0,3993,3982,-11,0.4011855721892897,0.40008037777554506,-0.0011051944137446257,
52,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,all_population,89868,100000,19448,20203,755,3920,4019,99,0.39385110017080277,0.4037978498945042,0.009946749723701409,1.1770109695571709
52,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.05,cohort_specific_top_fraction,available_subset,all_population,49677,100000,2484,5000,2516,299,985,686,0.030041193609966845,0.09896513613985733,0.06892394252989048,
52,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.05,fixed_absolute_budget,available_subset,all_population,49677,100000,5000,5000,0,552,985,433,0.055460665126092636,0.09896513613985733,0.043504471013764694,
52,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.05,fixed_calibration_threshold,available_subset,all_population,49677,100000,1513,4882,3369,185,963,778,0.01858736059479554,0.09675474731236813,0.07816738671757259,3.7004339671017252
52,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.1,cohort_specific_top_fraction,available_subset,all_population,49677,100000,4968,10000,5032,548,1762,1214,0.055058776248367323,0.1770320506379986,0.12197327438963126,
52,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.1,fixed_absolute_budget,available_subset,all_population,49677,100000,10000,10000,0,1007,1762,755,0.10117552496734653,0.1770320506379986,0.07585652567065207,
52,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.1,fixed_calibration_threshold,available_subset,all_population,49677,100000,3362,10005,6643,391,1764,1373,0.03928463779764895,0.17723299507686124,0.13794835727921229,2.8650833794004242
52,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.2,cohort_specific_top_fraction,available_subset,all_population,49677,100000,9935,20000,10065,1002,3147,2145,0.10067316387018989,0.31618607455038683,0.21551291068019696,
52,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.2,fixed_absolute_budget,available_subset,all_population,49677,100000,20000,20000,0,1754,3147,1393,0.17622827288254797,0.31618607455038683,0.13995780166783886,
52,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.2,fixed_calibration_threshold,available_subset,all_population,49677,100000,7342,20018,12676,768,3149,2381,0.07716266452325932,0.3163870189892495,0.23922435446599016,1.8793382727063284
52,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.05,cohort_specific_top_fraction,available_subset,all_population,49673,100000,2484,5000,2516,485,985,500,0.04872902642419371,0.09896513613985733,0.05023610971566362,
52,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.05,fixed_absolute_budget,available_subset,all_population,49673,100000,5000,5000,0,874,985,111,0.08781271978298001,0.09896513613985733,0.011152416356877318,
52,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.05,fixed_calibration_threshold,available_subset,all_population,49673,100000,2403,4882,2479,470,963,493,0.0472219431327238,0.09675474731236813,0.049532804179644334,3.7004339671017252
52,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.1,cohort_specific_top_fraction,available_subset,all_population,49673,100000,4967,10000,5033,866,1762,896,0.08700894202752939,0.1770320506379986,0.09002310861046921,
52,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.1,fixed_absolute_budget,available_subset,all_population,49673,100000,10000,10000,0,1577,1762,185,0.15844469004320305,0.1770320506379986,0.018587360594795543,
52,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.1,fixed_calibration_threshold,available_subset,all_population,49673,100000,4951,10005,5054,862,1764,902,0.08660705314980408,0.17723299507686124,0.09062594192705717,2.8650833794004242
52,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.2,cohort_specific_top_fraction,available_subset,all_population,49673,100000,9935,20000,10065,1562,3147,1585,0.15693760675173316,0.31618607455038683,0.15924846779865368,
52,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.2,fixed_absolute_budget,available_subset,all_population,49673,100000,20000,20000,0,2735,3147,412,0.27479152014468,0.31618607455038683,0.04139455440570683,
52,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.2,fixed_calibration_threshold,available_subset,all_population,49673,100000,9943,20018,10075,1563,3149,1586,0.15703807897116448,0.3163870189892495,0.159348940018085,1.8793382727063284
52,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.05,cohort_specific_top_fraction,available_subset,all_population,49720,100000,2486,5000,2514,596,985,389,0.059881442781071034,0.09896513613985733,0.039083693358786295,
52,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.05,fixed_absolute_budget,available_subset,all_population,49720,100000,5000,5000,0,1058,985,-73,0.10629960815834422,0.09896513613985733,-0.007334472018486887,
52,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.05,fixed_calibration_threshold,available_subset,all_population,49720,100000,3308,4882,1574,754,963,209,0.07575605345122073,0.09675474731236813,0.020998693861147402,3.7004339671017252
52,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.1,cohort_specific_top_fraction,available_subset,all_population,49720,100000,4972,10000,5028,1055,1762,707,0.10599819150005024,0.1770320506379986,0.07103385913794835,
52,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.1,fixed_absolute_budget,available_subset,all_population,49720,100000,10000,10000,0,1954,1762,-192,0.1963227167688134,0.1770320506379986,-0.019290666130814815,
52,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.1,fixed_calibration_threshold,available_subset,all_population,49720,100000,6581,10005,3424,1353,1764,411,0.13593891289058577,0.17723299507686124,0.04129408218627548,2.8650833794004242
52,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.2,cohort_specific_top_fraction,available_subset,all_population,49720,100000,9944,20000,10056,1943,3147,1204,0.1952175223550688,0.31618607455038683,0.12096855219531802,
52,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.2,fixed_absolute_budget,available_subset,all_population,49720,100000,20000,20000,0,3491,3147,-344,0.35074851803476337,0.31618607455038683,-0.03456244348437654,
52,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.2,fixed_calibration_threshold,available_subset,all_population,49720,100000,12501,20018,7517,2371,3149,778,0.2382196322716769,0.3163870189892495,0.07816738671757259,1.8793382727063284
52,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.05,cohort_specific_top_fraction,available_subset,all_population,69795,100000,3490,5000,1510,472,985,513,0.047422887571586456,0.09896513613985733,0.051542248568270874,
52,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.05,fixed_absolute_budget,available_subset,all_population,69795,100000,5000,5000,0,653,985,332,0.06560835928865669,0.09896513613985733,0.03335677685120064,
52,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.05,fixed_calibration_threshold,available_subset,all_population,69795,100000,2487,4882,2395,357,963,606,0.035868582336983826,0.09675474731236813,0.06088616497538431,3.7004339671017252
52,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.1,cohort_specific_top_fraction,available_subset,all_population,69795,100000,6980,10000,3020,890,1762,872,0.08942027529388125,0.1770320506379986,0.08761177534411735,
52,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.1,fixed_absolute_budget,available_subset,all_population,69795,100000,10000,10000,0,1224,1762,538,0.12297799658394454,0.1770320506379986,0.05405405405405406,
52,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.1,fixed_calibration_threshold,available_subset,all_population,69795,100000,5443,10005,4562,706,1764,1058,0.07093338691851703,0.17723299507686124,0.10629960815834422,2.8650833794004242
52,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.2,cohort_specific_top_fraction,available_subset,all_population,69795,100000,13959,20000,6041,1669,3147,1478,0.16768813423088516,0.31618607455038683,0.14849794031950167,
52,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.2,fixed_absolute_budget,available_subset,all_population,69795,100000,20000,20000,0,2208,3147,939,0.22184266050437054,0.31618607455038683,0.09434341404601629,
52,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.2,fixed_calibration_threshold,available_subset,all_population,69795,100000,11588,20018,8430,1392,3149,1757,0.1398573294484075,0.3163870189892495,0.17652968954084197,1.8793382727063284
52,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.05,cohort_specific_top_fraction,available_subset,all_population,69795,100000,3490,5000,1510,688,985,297,0.06912488696875314,0.09896513613985733,0.029840249171104186,
52,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.05,fixed_absolute_budget,available_subset,all_population,69795,100000,5000,5000,0,924,985,61,0.09283633075454636,0.09896513613985733,0.006128805385310965,
52,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.05,fixed_calibration_threshold,available_subset,all_population,69795,100000,3373,4882,1509,666,963,297,0.06691449814126393,0.09675474731236813,0.0298402491711042,3.7004339671017252
52,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.1,cohort_specific_top_fraction,available_subset,all_population,69795,100000,6980,10000,3020,1239,1762,523,0.12448507987541445,0.1770320506379986,0.05254697076258415,
52,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.1,fixed_absolute_budget,available_subset,all_population,69795,100000,10000,10000,0,1685,1762,77,0.1692956897417864,0.1770320506379986,0.0077363608962121855,
52,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.1,fixed_calibration_threshold,available_subset,all_population,69795,100000,6944,10005,3061,1229,1764,535,0.12348035768110117,0.17723299507686124,0.05375263739576007,2.8650833794004242
52,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.2,cohort_specific_top_fraction,available_subset,all_population,69795,100000,13959,20000,6041,2217,3147,930,0.2227469104792525,0.31618607455038683,0.09343916407113434,
52,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.2,fixed_absolute_budget,available_subset,all_population,69795,100000,20000,20000,0,2963,3147,184,0.2976991861750226,0.31618607455038683,0.01848688837536422,
52,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.2,fixed_calibration_threshold,available_subset,all_population,69795,100000,13909,20018,6109,2204,3149,945,0.22144077162664524,0.3163870189892495,0.09494624736260424,1.8793382727063284
52,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.05,cohort_specific_top_fraction,available_subset,all_population,69687,100000,3484,5000,1516,768,985,217,0.07716266452325932,0.09896513613985733,0.021802471616598013,
52,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.05,fixed_absolute_budget,available_subset,all_population,69687,100000,5000,5000,0,1018,985,-33,0.10228071938109112,0.09896513613985733,-0.0033155832412337938,
52,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.05,fixed_calibration_threshold,available_subset,all_population,69687,100000,4074,4882,808,862,963,101,0.08660705314980408,0.09675474731236813,0.010147694162564058,3.7004339671017252
52,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.1,cohort_specific_top_fraction,available_subset,all_population,69687,100000,6969,10000,3031,1361,1762,401,0.13674269064603636,0.1770320506379986,0.04028935999196223,
52,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.1,fixed_absolute_budget,available_subset,all_population,69687,100000,10000,10000,0,1855,1762,-93,0.18637596704511203,0.1770320506379986,-0.009343916407113434,
52,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.1,fixed_calibration_threshold,available_subset,all_population,69687,100000,8193,10005,1812,1567,1764,197,0.15743996784888978,0.17723299507686124,0.019793027227971466,2.8650833794004242
52,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.2,cohort_specific_top_fraction,available_subset,all_population,69687,100000,13937,20000,6063,2469,3147,678,0.24806590977594695,0.31618607455038683,0.06812016477443988,
52,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.2,fixed_absolute_budget,available_subset,all_population,69687,100000,20000,20000,0,3378,3147,-231,0.3393951572390234,0.31618607455038683,-0.023209082688636584,
52,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.2,fixed_calibration_threshold,available_subset,all_population,69687,100000,15946,20018,4072,2775,3149,374,0.2788104089219331,0.3163870189892495,0.037576610067316385,1.8793382727063284
52,0.9,higher_risk_less_available,-1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.05,cohort_specific_top_fraction,available_subset,all_population,89853,100000,4493,5000,507,735,985,250,0.07384708128202552,0.09896513613985733,0.025118054857831806,
52,0.9,higher_risk_less_available,-1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.05,fixed_absolute_budget,available_subset,all_population,89853,100000,5000,5000,0,800,985,185,0.08037777554506179,0.09896513613985733,0.018587360594795543,
52,0.9,higher_risk_less_available,-1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.05,fixed_calibration_threshold,available_subset,all_population,89853,100000,3876,4882,1006,653,963,310,0.06560835928865669,0.09675474731236813,0.031146388023711447,3.7004339671017252
